"","file","size.majority","size.minority","perc.size.majority","perc.size.minority","DIT","N1.minority","N3.minority","L2.minority","L3.minority","CM.minority","wCM9.minority","wCM11.minority","dwCM9.minority","dwCM11.minority","SVM.acc","SVM.acc_majority","SVM.acc_minority","SVM.gmean","RF.acc","RF.acc_majority","RF.acc_minority","RF.gmean","knn.acc","knn.acc_majority","knn.acc_minority","knn.gmean","NaiveBayes.acc","NaiveBayes.acc_majority","NaiveBayes.acc_minority","NaiveBayes.gmean","J48.acc","J48.acc_majority","J48.acc_minority","J48.gmean","MLP.acc","MLP.acc_majority","MLP.acc_minority","MLP.gmean"
"502","wdbc.arff.preproc.gz",357,212,0.627416520210896,0.372583479789104,"cboSMOTE",0.0240478035867383,0.00663294319506732,0.0125678246135376,0.00385314394904382,0.0141357280848319,0.00904133828249093,0.0104472437132245,0.00850933623081024,0.00906950292974555,0.974017699115044,0.984874804381846,0.955758582502768,0.970005779772622,0.962770296267795,0.975093896713615,0.942015503875969,0.95816812291477,0.956240092343209,0.975328638497653,0.924119601328904,0.94906193946701,0.939378222393228,0.979542253521127,0.871760797342193,0.923599305955611,0.930965756060023,0.939217527386541,0.917098560354374,0.92761409299533,0.964692574066949,0.976729264475743,0.944462901439646,0.96017131880447
"503","wholesale-customers.arff.preproc.gz",298,142,0.677272727272727,0.322727272727273,"cboSMOTE",0.0554962092552874,0.0122788848024799,0.106901252309413,0.0624629044456446,0.0229579479979548,0.0186303480691879,0.0216583089902059,0.0159231321419347,0.017845790334837,0.886416440656076,0.933514124293785,0.787586206896552,0.854343024377142,0.904749920749533,0.933491525423729,0.844532019704433,0.886400230175534,0.863183109670905,0.896231638418079,0.79384236453202,0.84136338828786,0.760448440233407,0.740881355932203,0.801330049261084,0.745040209771447,0.877763698589929,0.91135593220339,0.807315270935961,0.855665274003849,0.87661694433682,0.902994350282486,0.82128078817734,0.858203214019905
"504","wine.arff.preproc.gz",107,71,0.601123595505618,0.398876404494382,"cboSMOTE",0.0268277340542173,0.00688830929644731,0.00286542470340363,0.000465090784215958,0.0107727334901117,0.00552379743377368,0.00601389757742421,0.00557009373006998,0.00652051133403797,0.983723294723295,0.985021645021645,0.981714285714286,0.983128896240161,0.978565422565422,0.98965367965368,0.961904761904762,0.975326846533296,0.960730587730588,0.996277056277056,0.907238095238095,0.950042195628429,0.936905190905191,0.956060606060606,0.908095238095238,0.930403047150356,0.921630201630202,0.937056277056277,0.898380952380953,0.916486356964558,0.974659802659802,0.98038961038961,0.966095238095238,0.972776594359097
"505","zoo.arff.preproc.gz",60,41,0.594059405940594,0.405940594059406,"cboSMOTE",0.0159547561035043,0,0,0.000147058823529411,0,0,0,0,0,0.998095238095238,1,0.995555555555556,0.997638342073764,0.995047619047619,1,0.987777777777778,0.99368932856712,1,1,1,1,0.989047619047619,1,0.972777777777778,0.985939050170338,0.997,0.996666666666667,0.9975,0.997078251276599,1,1,1,1
"506","acute-inflammations.arff.preproc.gz",61,59,0.508333333333333,0.491666666666667,"ADASYN",0.0665248226950354,0,0,0.21586041779707,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.999166666666667,1,0.998333333333333,0.999148542155127,1,1,1,1,1,1,1,1
"507","analcatdata_apnea2.arff.preproc.gz",411,64,0.865263157894737,0.134736842105263,"ADASYN",0.149877117283523,0.0559052006981927,0.141794399670305,0.160643048322711,0.0138243321535394,0.018508785831125,0.0214312399448149,0.0184016217187492,0.0185744272052739,0.884865388204554,0.878389656185718,0.926410256410256,0.901080231843831,0.9218867114595,0.924575374669409,0.904358974358974,0.913472508292743,0.905903462112729,0.907807816632383,0.893205128205128,0.899385684057291,0.853458006718925,0.843558624742874,0.917179487179487,0.878252872681112,0.917088512504666,0.916817513958272,0.918333333333333,0.916893961867092,0.899374486748787,0.903911254775198,0.87,0.885492006675465
"508","analcatdata_asbestos.arff.preproc.gz",46,37,0.55421686746988,0.44578313253012,"ADASYN",0.485486445227719,0.210612014664759,0.140470678551249,0.14239822907885,0.275432725032907,0.245471386806289,0.252136272369781,0.23621429165759,0.239690379295443,0.749910130718954,0.755111111111111,0.743214285714286,0.74154833675806,0.770416666666667,0.724444444444445,0.827142857142857,0.769097104139197,0.788398692810457,0.783333333333333,0.795714285714286,0.781364596094545,0.795751633986928,0.746444444444445,0.857142857142857,0.795849627194207,0.73296568627451,0.709111111111111,0.762857142857143,0.726722265152748,0.780424836601307,0.757555555555556,0.808214285714286,0.773769896045
"509","analcatdata_authorship.arff.preproc.gz",524,317,0.623067776456599,0.376932223543401,"ADASYN",0.00914829518826168,0,0,0,0,0,0,0,0,0.997505601645399,0.998093406593407,0.996537698412698,0.997307404569626,0.994531473823275,0.996948717948718,0.990545634920635,0.993727546111668,0.988105627291486,0.981868131868132,0.998422619047619,0.990081039092461,0.990124522721252,0.990838827838828,0.988933531746032,0.989862096781661,0.945430398712296,0.956697802197802,0.926860119047619,0.941455985765487,0.9951239026596,0.99503663003663,0.995272817460317,0.995138033587561
"510","analcatdata_boxing1.arff.preproc.gz",78,42,0.65,0.35,"ADASYN",0.297440466167791,0.0683434111793039,0.0829316175389839,0.187233062892596,0.242485504307507,0.123235197722318,0.118462275824185,0.122520912008033,0.117747990109899,0.736657971014493,0.765583333333333,0.683055555555556,0.709505453018491,0.794347826086957,0.786166666666667,0.81,0.792367442760081,0.612031884057971,0.868416666666667,0.136388888888889,0.252624538981222,0.809398550724638,0.824916666666667,0.780555555555556,0.797943804146557,0.740233333333333,0.736416666666667,0.747777777777778,0.735419111403607,0.811521739130435,0.844416666666667,0.750555555555556,0.791038726731221
"511","analcatdata_challenger.arff.preproc.gz",129,9,0.934782608695652,0.0652173913043478,"ADASYN",0.181672615760329,0.177793907220589,0.28073766562237,0.231776265667946,0.30111711018621,0.236065502197206,0.224925450441546,0.235097062867968,0.227401418279194,0.662692307692308,0.669476923076923,0.59,0.536921262825503,0.656593406593407,0.662338461538462,0.6,0.539994986542707,0.906978021978022,0.968276923076923,0.02,0.0268885678449587,0.715714285714286,0.726523076923077,0.58,0.556176259494431,0.725494505494505,0.752707692307692,0.33,0.30566659907032,0.660494505494506,0.671784615384615,0.52,0.47742145316104
"512","analcatdata_creditscore.arff.preproc.gz",73,27,0.73,0.27,"ADASYN",0.29141426337179,0.0724664511714148,0.000994535519125682,0.00101410055547643,0.0795232252207149,0.0585712998348195,0.0585476588392222,0.0572149617324031,0.0552309610533225,0.816200501253133,0.786285714285714,0.897333333333333,0.835526779394081,0.990080200501253,0.986380952380952,1,0.993070296330667,0.740390977443609,0.789809523809524,0.605333333333333,0.675084530039727,0.752624060150376,0.667142857142857,0.985333333333333,0.807178573765209,0.990080200501253,0.986380952380952,1,0.993070296330667,0.837639097744361,0.848380952380952,0.806666666666667,0.817751006129492
"513","analcatdata_cyyoung8092.arff.preproc.gz",73,24,0.752577319587629,0.247422680412371,"ADASYN",0.330945173677101,0.0535759901648786,0.100646203902275,0.0646366918602747,0.0739682703419984,0.0594744636088637,0.0754849694796006,0.0515329929854393,0.0617517217104287,0.771116959064328,0.774380952380952,0.76,0.756558377609573,0.802608187134503,0.83952380952381,0.689,0.74699540220721,0.682397660818713,0.734571428571429,0.522,0.603106719369747,0.68519298245614,0.637142857142857,0.831,0.720835443941052,0.747573099415205,0.792285714285714,0.61,0.676088644931311,0.760777777777778,0.818380952380952,0.583,0.667214225964675
"514","analcatdata_cyyoung9302.arff.preproc.gz",73,19,0.793478260869565,0.206521739130435,"ADASYN",0.275584721763082,0.0516580354407477,0.0478818251656453,0.140255480843906,0.0556043397565423,0.0377801957344379,0.0349488435093087,0.0334179389098238,0.0347880459595317,0.84656002751978,0.848095238095238,0.84,0.835402681508392,0.835985552115583,0.887333333333333,0.636666666666667,0.721965287425755,0.810577915376677,0.856666666666667,0.633333333333333,0.706826595959162,0.678417612659099,0.614666666666667,0.926666666666667,0.748205374753118,0.802449260405917,0.821619047619048,0.723333333333333,0.7472774277238,0.832531819745442,0.883142857142857,0.641666666666667,0.73100336369893
"515","analcatdata_fraud.arff.preproc.gz",29,13,0.69047619047619,0.30952380952381,"ADASYN",0.387743157029427,0.169359434277054,0.047453231902431,0.0814346231408253,0.206352166089695,0.0856433146817586,0.0881410695584609,0.0776277951136075,0.0727926273827876,0.71547619047619,0.662,0.826666666666667,0.710772560345302,0.745039682539683,0.795333333333333,0.626666666666667,0.634948986972201,0.613849206349206,0.652,0.513333333333333,0.524512187431749,0.741666666666667,0.796,0.61,0.633200340669313,0.697222222222222,0.619333333333333,0.876666666666667,0.72060052714058,0.700555555555556,0.761333333333333,0.56,0.596689163891861
"516","analcatdata_lawsuit.arff.preproc.gz",245,19,0.928030303030303,0.071969696969697,"ADASYN",0.035381258132097,0,0,0,0,0,0,0,0,0.949245283018868,0.953469387755102,0.891666666666667,0.918427138876377,0.98144412191582,0.988979591836735,0.878333333333333,0.927351044618704,0.960580551523948,0.963265306122449,0.921666666666667,0.939485661850185,0.941640058055152,0.946122448979592,0.881666666666667,0.909535398853729,0.974259796806967,0.981224489795918,0.878333333333333,0.922892762191472,0.984862119013062,0.988163265306123,0.943333333333333,0.962959993407964
"517","analcatdata_michiganacc.arff.preproc.gz",60,48,0.555555555555556,0.444444444444444,"ADASYN",0.520163968597645,0.297781178541562,0.228626899724149,0.248956386047881,0.398617353643039,0.406252665598098,0.415681052705237,0.404304098472276,0.404713075158517,0.758051948051948,0.803333333333333,0.702,0.744794350142647,0.706709956709957,0.713333333333333,0.698888888888889,0.698596707959977,0.696450216450216,0.715,0.674222222222222,0.683322203437894,0.693203463203463,0.728333333333333,0.650888888888889,0.679664227438592,0.68991341991342,0.716666666666667,0.656222222222222,0.670946640860527,0.706363636363636,0.726666666666667,0.681777777777778,0.697412761572279
"518","analcatdata_neavote.arff.preproc.gz",93,7,0.93,0.07,"ADASYN",0.516547368421053,0.370587671882409,0.0796689426268374,0.073180627447306,0.373002465623518,0.488732290184922,0.492469321953532,0.487416500711238,0.491392128971076,0.497754385964912,0.471520467836257,0.87,0.607151668297743,0.646203007518797,0.642690058479532,0.71,0.594196902333714,0.8954335839599,0.961111111111111,0.02,0.0194665705356915,0.508426065162907,0.48421052631579,0.86,0.598573531111625,0.672912280701754,0.69233918128655,0.47,0.40179222555811,0.538832080200501,0.528947368421053,0.69,0.50423662936543
"519","analcatdata_vehicle.arff.preproc.gz",27,21,0.5625,0.4375,"ADASYN",0.451087263613579,0.277011695906433,0.081681780208096,0.124755886767798,0.194577960051644,0.159351864509759,0.195557758031442,0.15011961722488,0.16651477177793,0.85410101010101,0.815333333333333,0.902,0.846970784220723,0.863171717171717,0.854,0.874,0.851628829013899,0.839393939393939,0.874666666666667,0.793,0.816795813471457,0.814363636363636,0.822,0.803,0.789989879938837,0.850464646464646,0.815333333333333,0.894,0.843115810290821,0.867939393939394,0.870666666666667,0.863,0.854516795575479
"520","ar1.arff.preproc.gz",112,9,0.925619834710744,0.0743801652892562,"ADASYN",0.139045718823063,0.0273898946064015,0,0,0.0160212113923432,0.00776987468225276,0.00955064721733353,0.00933325591298571,0.00844670106306984,0.819578260869565,0.855889328063241,0.36,0.380174071236237,0.872679710144928,0.922134387351779,0.26,0.317884628160305,0.846923188405797,0.877549407114625,0.48,0.515491414902283,0.605102898550725,0.611660079051383,0.54,0.478164726861963,0.861240579710145,0.910632411067194,0.25,0.299223132674803,0.86055652173913,0.902252964426878,0.33,0.404652545160777
"521","ar3.arff.preproc.gz",55,8,0.873015873015873,0.126984126984127,"ADASYN",0.193235517094971,0.0245025934631597,0.0354675062046144,0.0143695008981719,0.0489906620735741,0.0458128592001191,0.0571338270761931,0.0385869368245506,0.0462393587762648,0.856282051282051,0.914545454545454,0.45,0.478481052172359,0.874487179487179,0.912727272727273,0.63,0.650777165317205,0.790384615384615,0.8,0.73,0.689240589885648,0.833717948717949,0.850909090909091,0.72,0.685598211141114,0.821538461538461,0.88,0.42,0.456903993760932,0.794615384615385,0.852727272727273,0.42,0.433967783501018
"522","ar5.arff.preproc.gz",28,8,0.777777777777778,0.222222222222222,"ADASYN",0.171924656502917,0.0065643704121965,0.00190909090909091,0,0.0172533220402786,0.0218100696405044,0.0262007152268022,0.0144703369094673,0.0218100696405044,0.8125,0.845333333333333,0.69,0.695792651758933,0.865,0.871333333333333,0.85,0.81984386000648,0.763333333333333,0.743333333333333,0.85,0.7573336307098,0.834166666666667,0.857333333333333,0.75,0.730788261373306,0.796666666666667,0.875333333333333,0.51,0.542367733682308,0.751666666666667,0.782666666666667,0.66,0.623294670247508
"523","arsenic-male-bladder.arff.preproc.gz",535,24,0.957066189624329,0.0429338103756708,"ADASYN",0.0999643983032502,0.0177465079228159,9.3131674527025e-05,0.0244499789190167,0.00373694624095796,0.00284875722363795,0.00219442886857218,0.00294254245377985,0.00242807782074281,0.873334942084942,0.880934579439252,0.706,0.778324767007579,0.951526705276705,0.968224299065421,0.58,0.739943290499718,0.931484877734878,0.944859813084112,0.635,0.764399822994881,0.956182432432433,0.998878504672897,0.004,0.00894427190999916,0.938630952380952,0.965607476635514,0.334,0.54158652237093,0.912323037323037,0.922616822429907,0.685,0.784872070508749
"524","arsenic-male-lung.arff.preproc.gz",546,13,0.976744186046512,0.0232558139534884,"ADASYN",0.00227272727272727,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.996420385303129,0.996338615512927,1,0.998161268280938,1,1,1,1,1,1,1,1
"525","auto_price.arff.preproc.gz",105,54,0.660377358490566,0.339622641509434,"ADASYN",0.0570602470504996,0.00932012462631203,0.00070874861572536,0.0198055486815268,0.0100371366708294,0.00811803167943528,0.00546960786515127,0.00811789421628075,0.00643647183671697,0.945443548387097,0.94,0.956,0.946950427301488,0.963629032258065,0.984761904761905,0.922545454545454,0.952031618487219,0.954798387096774,0.967619047619048,0.930181818181818,0.947413659764205,0.924657258064516,0.897142857142857,0.978,0.935399684699968,0.957963709677419,0.972380952380952,0.929818181818182,0.949812587885684,0.961754032258065,0.974285714285714,0.937454545454545,0.954825211121194
"526","badges2.arff.preproc.gz",210,84,0.714285714285714,0.285714285714286,"ADASYN",0.0218970862989936,0,0,0,0,0,0,0,0,0.995242548217417,0.999523809523809,0.984558823529412,0.991902682621975,1,1,1,1,0.988760958503799,0.989047619047619,0.988161764705882,0.988491171637216,0.994208065458796,0.995238095238095,0.991691176470588,0.993364792857902,1,1,1,1,1,1,1,1
"527","balance-scale.arff.preproc.gz",337,288,0.5392,0.4608,"ADASYN",0.184886358452855,0.0646463104880276,0.103117752940814,0.0623005004523094,0.0982455530122824,0.0258199281778648,0.0256056188887749,0.0218024966298841,0.0215157122183156,0.96433759344598,0.956988586479368,0.972934059286146,0.964744720596913,0.896373661034306,0.913994732221247,0.875765275257108,0.894216432734838,0.892513015873016,0.884872695346795,0.901445856019359,0.892775720307185,0.945645898617511,0.925886742756804,0.968777979431337,0.946860196107916,0.84582267281106,0.855847234416155,0.834071385359952,0.843752348590448,0.953147240143369,0.947800702370501,0.959419237749546,0.953345942193462
"528","baskball.arff.preproc.gz",49,47,0.510416666666667,0.489583333333333,"ADASYN",0.485604551920341,0.294210526315789,0.313684210526316,0.253927125506073,0.318378378378378,0.284992887624467,0.280256045519203,0.288705547652916,0.28448079658606,0.664111111111111,0.718444444444444,0.608222222222222,0.650581399764924,0.691046783625731,0.672,0.711555555555556,0.677604487741164,0.632701754385965,0.616444444444444,0.650444444444444,0.622864964381669,0.710883040935672,0.754222222222222,0.665555555555556,0.702057019107193,0.646964912280702,0.660222222222222,0.633333333333333,0.627409707285623,0.736187134502924,0.748,0.724444444444445,0.728651756374842
"529","blogger.arff.preproc.gz",68,32,0.68,0.32,"ADASYN",0.43219484424661,0.236519957032074,0.239422911736541,0.300416471033247,0.236067904182875,0.189027069453349,0.204099639045241,0.17557480883368,0.17973280658694,0.749513784461153,0.80010989010989,0.642380952380952,0.708179683048109,0.850964912280702,0.895054945054945,0.755714285714286,0.81476312371088,0.815736842105263,0.865164835164835,0.71,0.774317489837883,0.73049373433584,0.750879120879121,0.686190476190476,0.707404244607363,0.759786967418546,0.819120879120879,0.634761904761905,0.71048611279368,0.817834586466165,0.864615384615385,0.717619047619048,0.779046294339783
"530","bolts.arff.preproc.gz",26,14,0.65,0.35,"ADASYN",0.191552973342447,0.031427660059239,0.0341895648211438,0.0174137905958666,0.0145035315561631,0.0174176349965824,0.0155944406470722,0.0184176349965824,0.0184176349965824,0.853452380952381,0.877333333333333,0.806666666666667,0.804458130641475,0.928492063492063,0.964,0.863333333333333,0.903347747331915,0.838214285714286,0.855333333333333,0.803333333333333,0.794225673556571,0.903690476190476,0.917333333333333,0.876666666666667,0.887018168233035,0.896626984126984,0.904666666666667,0.883333333333333,0.882236465394827,0.824007936507936,0.874666666666667,0.733333333333333,0.755425166738691
"531","boston.arff.preproc.gz",297,209,0.58695652173913,0.41304347826087,"ADASYN",0.225143929178569,0.0478214089589695,0.118224217554211,0.0848522420982412,0.0622389875043729,0.0517794050010443,0.054093271458315,0.0466230093418589,0.0487490015730954,0.878046049310814,0.874418079096045,0.883228803716609,0.878298256728459,0.885739972820811,0.898661016949153,0.867456445993031,0.882404337673673,0.851766880217434,0.841062146892655,0.867073170731707,0.853304282021571,0.732598757522811,0.627949152542373,0.881393728222997,0.742229024497206,0.828193127548049,0.836028248587571,0.81718931475029,0.825122385945091,0.857874470976509,0.870050847457627,0.840662020905923,0.854076641425407
"532","CastMetal1.arff.preproc.gz",285,42,0.871559633027523,0.128440366972477,"ADASYN",0.207637216434923,0.00361726550073147,0.0945661740530057,0.0670403293380407,0.0036140964727846,0.0014964651373785,0.00176265544096029,0.00132175292948367,0.00115036948063151,0.718340326340326,0.746666666666667,0.523611111111111,0.607698408555976,0.818,0.903859649122807,0.234166666666667,0.43583688426035,0.712853146853147,0.733684210526316,0.570277777777778,0.633663694046589,0.744251748251748,0.794035087719298,0.409166666666667,0.553211843312891,0.768820512820513,0.828421052631579,0.366388888888889,0.536706540085511,0.786867132867133,0.845263157894737,0.390833333333333,0.561932585459129
"533","chatfield_4.arff.preproc.gz",142,93,0.604255319148936,0.395744680851064,"ADASYN",0.162764882078965,0.00901359278518186,0.0712307434353021,0.0323990454761215,0.0138254073222175,0.00463267964486011,0.00551010634709768,0.00411228657947046,0.00430120357617176,0.870809050262103,0.818423645320197,0.950818713450292,0.880902050460812,0.895452898550725,0.881108374384237,0.917543859649123,0.898229895266105,0.885481036077706,0.861995073891626,0.92140350877193,0.88994460025117,0.866317067530065,0.871034482758621,0.859356725146199,0.863927304418622,0.859197887758249,0.838128078817734,0.891637426900585,0.861585028614394,0.867775979031761,0.86564039408867,0.871052631578947,0.866708365256005
"534","chscase_adopt.arff.preproc.gz",27,12,0.692307692307692,0.307692307692308,"ADASYN",0.468468944099379,0.25577545642763,0.624576039902127,0.55707596481438,0.2941966873706,0.34240965556183,0.371538678712592,0.326420101637493,0.352904667795972,0.879047619047619,0.944,0.73,0.819182882637641,0.729206349206349,0.728,0.733333333333333,0.711727463289092,0.71047619047619,0.692,0.75,0.696233572936568,0.855238095238095,0.951333333333333,0.633333333333333,0.732310012407215,0.818095238095238,0.888,0.66,0.742752527736785,0.805714285714286,0.847333333333333,0.713333333333333,0.727972228066619
"535","chscase_census2.arff.preproc.gz",203,197,0.5075,0.4925,"ADASYN",0.674133677336128,0.516758042409095,0.467532854954446,0.461342475268313,0.492921873740224,0.499649278400387,0.495206804805289,0.503964363460453,0.501807627186971,0.523465228942022,0.588024390243903,0.456910256410256,0.514280598668872,0.516010743866229,0.535463414634146,0.495948717948718,0.51198190830426,0.51887447257384,0.545792682926829,0.491230769230769,0.515578910869774,0.492493123925613,0.404524390243902,0.583141025641026,0.477431262621765,0.50527246444757,0.648743902439024,0.3575,0.133098285166423,0.496358298171589,0.409390243902439,0.585923076923077,0.433371398844649
"536","chscase_census3.arff.preproc.gz",208,192,0.52,0.48,"ADASYN",0.738925388337153,0.567170868347339,0.580218147865207,0.602480942196701,0.547147950089126,0.563033698327816,0.574884135472371,0.564461420932009,0.575931584755114,0.455419518674793,0.566492450638792,0.335101214574899,0.428290510742395,0.463085950929833,0.52404181184669,0.397098515519568,0.452391794300744,0.481588060634474,0.541765389082462,0.416396761133603,0.472452093993766,0.497758712298797,0.628385598141696,0.356167341430499,0.469771863388906,0.517755117987185,0.99137049941928,0.00462887989203778,0.0105670830323857,0.474156040006251,0.519663182346109,0.425303643724696,0.418471445916738
"537","chscase_census5.arff.preproc.gz",207,193,0.5175,0.4825,"ADASYN",0.691601173020528,0.525136154168412,0.648636782572266,0.673345451981953,0.558811059907834,0.553891914537076,0.561905320485966,0.548449099287809,0.558288227901131,0.499039889045163,0.679895470383275,0.305047233468286,0.450995472379893,0.5014090873574,0.577723577235773,0.41970310391363,0.488365309526143,0.468741912798875,0.544146341463415,0.387867746288799,0.457437810698803,0.48721425222691,0.567619047619048,0.40114709851552,0.471333786252603,0.511710814189717,0.966991869918699,0.0235627530364372,0.047591585822278,0.468345874355368,0.540383275261324,0.391821862348178,0.382821403668457
"538","chscase_health.arff.preproc.gz",26,24,0.52,0.48,"ADASYN",0.628210526315789,0.388473684210526,0.210315789473684,0.215462789243277,0.399263157894737,0.389631578947368,0.37721052631579,0.395789473684211,0.395842105263158,0.603090909090909,0.548,0.665,0.545433256930582,0.609494949494949,0.635333333333333,0.582,0.579633920400937,0.602363636363636,0.563333333333333,0.649,0.568613864796402,0.641616161616162,0.588,0.703,0.606373761672002,0.532969696969697,0.62,0.441,0.447918916604585,0.605252525252525,0.590666666666667,0.626,0.57627590673276
"539","chscase_vine1.arff.preproc.gz",28,24,0.538461538461538,0.461538461538462,"ADASYN",0.325555479608111,0.201547430830039,0.140637785174398,0.0967299147635048,0.230549501223414,0.197976799706777,0.183863111335651,0.199073285981753,0.185189718367064,0.82579797979798,0.819333333333333,0.833,0.814960212748052,0.80240404040404,0.797333333333333,0.806,0.78683753996333,0.777232323232323,0.764666666666667,0.79,0.759797780714659,0.796727272727273,0.826666666666667,0.761,0.776900763091508,0.760060606060606,0.741333333333333,0.78,0.741792402996663,0.777414141414141,0.778666666666667,0.774,0.762772695911733
"540","chscase_vine2.arff.preproc.gz",256,212,0.547008547008547,0.452991452991453,"ADASYN",0.257660414104497,0.117274906090864,0.797038688207927,0.799848628275782,0.0830928541212354,0.074943618763231,0.0740123330275683,0.075155172774718,0.0720368711336708,0.795773555370926,0.832036199095023,0.751838316722038,0.789665748798032,0.866508928463919,0.82815233785822,0.912768549280177,0.868767627888187,0.86154477477152,0.825384615384615,0.905116279069767,0.863554342176089,0.764340040217221,0.812503770739065,0.706024363233666,0.755898634423632,0.856440053462414,0.809027149321267,0.91358803986711,0.858587528400041,0.714551529819745,0.832149321266968,0.572513842746401,0.668448133477586
"541","climate-model-simulation-crashes.arff.preproc.gz",494,46,0.914814814814815,0.0851851851851852,"ADASYN",0.195122022831577,0,0.0542713912428401,0.0295737794491585,0,0,0,0,0,0.898900718003436,0.962947845804989,0.210666666666667,0.425287140952614,0.90016605218783,0.959078540507112,0.266222222222222,0.489251036507537,0.715518305753237,0.732160379303237,0.536444444444445,0.61901813525569,0.848695034312371,0.872467532467533,0.592666666666667,0.710965504577036,0.850164369119183,0.888018965161822,0.442,0.609533606499043,0.872563885157557,0.923238507524222,0.328666666666666,0.532568430458529
"542","confidence.arff.preproc.gz",60,12,0.833333333333333,0.166666666666667,"ADASYN",0.151028010137142,0.0138360132026909,0,0,0.00503335504414532,0.00293700487287113,0.00166702851353307,0.00334516813817726,0.00249256042842669,0.762857142857143,0.716666666666667,1,0.843476238749525,0.816285714285714,0.863333333333333,0.58,0.662822488726277,0.836666666666667,0.84,0.816666666666667,0.818056675524094,0.797809523809524,0.775,0.916666666666667,0.836737737762075,0.790095238095238,0.816666666666667,0.656666666666667,0.692469069759495,0.77152380952381,0.753333333333333,0.866666666666667,0.784608857947945
"543","cpu.arff.preproc.gz",156,53,0.746411483253589,0.253588516746411,"ADASYN",0.0950833144299399,0.00310316900044104,0.000169491525423728,0.0176073155886275,0.00244328347818625,0.00470674615360813,0.00583321824782216,0.00259757489262494,0.00259757489262494,0.970750614482889,0.966592741935484,0.982727272727273,0.97421018871348,0.975558436647489,0.979435483870968,0.964181818181818,0.9710631777262,0.970737379466818,0.965383064516129,0.986545454545455,0.975578438263075,0.917054263565891,0.889092741935484,1,0.942503767576543,0.95416767955055,0.959112903225806,0.94,0.94840574848349,0.97456067849715,0.982681451612903,0.950545454545454,0.965656160903065
"544","diabetes.arff.preproc.gz",500,268,0.651041666666667,0.348958333333333,"ADASYN",0.314386086209708,0.0378015466883996,0.258022186579382,0.197081452589749,0.0641495552992953,0.0359215015641589,0.0394157288332396,0.0312676353890739,0.0326384281968371,0.729281894576012,0.7046,0.775415793151642,0.738248739097861,0.748540870893812,0.7718,0.705262054507338,0.73631870787076,0.698816738816739,0.6982,0.699993011879804,0.697874759323098,0.738766658178423,0.755,0.708560447239693,0.73030454810983,0.702701807995926,0.6764,0.751879804332635,0.709805370553215,0.709752143281555,0.684,0.757861635220126,0.716620426332087
"545","diggle_table_a1.arff.preproc.gz",25,23,0.520833333333333,0.479166666666667,"ADASYN",0.633918128654971,0.340409356725146,0.346608187134503,0.315627530364373,0.319005847953216,0.214678362573099,0.195029239766082,0.224502923976608,0.211345029239766,0.617111111111111,0.58,0.658,0.594278514409724,0.593111111111111,0.572,0.62,0.57145200744452,0.645777777777778,0.576,0.719,0.624010770294761,0.631555555555556,0.58,0.689,0.613892909982203,0.618666666666667,0.464,0.784,0.570157728537939,0.640666666666667,0.584,0.699,0.613148875110898
"546","disclosure_x_bias.arff.preproc.gz",345,317,0.521148036253776,0.478851963746224,"ADASYN",0.748655192804457,0.507571504154866,0.478716504310479,0.497739415772015,0.526567178114593,0.533039743549843,0.539032709844076,0.523180417665183,0.527043353770502,0.551221234905445,0.638550724637681,0.456195436507936,0.536767914003354,0.502114376851219,0.542608695652174,0.458005952380952,0.496016538463995,0.501054910002278,0.523478260869565,0.47656746031746,0.497581676012863,0.550782638414217,0.564057971014493,0.536299603174603,0.547229468565559,0.517379813169287,0.962898550724638,0.0323660714285714,0.0244453227937425,0.539914559125085,0.588985507246377,0.486473214285714,0.48447006144558
"547","disclosure_x_tampered.arff.preproc.gz",335,327,0.506042296072508,0.493957703927492,"ADASYN",0.714452341259396,0.525848615132637,0.55368225556433,0.567342155009452,0.535939574741891,0.538073177151882,0.547556666959141,0.53532216080255,0.540445438858179,0.515091136933242,0.621492537313433,0.406088578088578,0.499289599672582,0.485904534062429,0.512238805970149,0.458909090909091,0.482769501482914,0.496053770790613,0.528955223880597,0.462344988344988,0.493285364826152,0.535627705627706,0.665970149253731,0.402135198135198,0.515127223710284,0.504838231943495,0.974029850746269,0.0241025641025641,0.0472730453489736,0.503320802005012,0.422089552238806,0.586307692307692,0.320260559260149
"548","ecoli.arff.preproc.gz",193,143,0.574404761904762,0.425595238095238,"ADASYN",0.0830930544060484,0.00685481762291423,0.0224349415724803,0.00665331539240316,0.00410414756276161,0.00294239575407716,0.00359462761740224,0.00269399812558699,0.00282397470144558,0.966016042780749,0.950202429149798,0.987364532019704,0.968412041239882,0.962727272727273,0.958542510121457,0.968349753694581,0.963118048717651,0.962504456327986,0.941443994601889,0.990935960591133,0.965606870363101,0.809260249554367,0.668960863697706,0.998620689655172,0.814925779939819,0.946042780748663,0.944021592442645,0.948743842364532,0.945766812255792,0.953217468805704,0.942483130904184,0.967684729064039,0.954581258989039
